game,game_season,game_year,game_location,country_name,country_code,continent,language,religion,landmass,population,gdp,flag_nr_colors,flag_mainhue,flag_topleft_color,flag_botright_color,gold,silver,bronze
tokyo-2020,Summer,2020,Japan,Bahamas,NA,19,English,Christian,N.America,395874,NA,3,blue,blue,blue,2,0,0
tokyo-2020,Summer,2020,Japan,Bahrain,BHR,1,Arabic,Muslim,NA,1483081,34621807712.766,2,red,white,red,0,1,0
tokyo-2020,Summer,2020,Japan,Belarus,BLR,NA,NA,NA,NA,9350943,61371755326.2351,NA,NA,NA,NA,1,3,3
tokyo-2020,Summer,2020,Japan,Belgium,BEL,31,Other,Christian,Europe,11540103,526021513474.243,3,gold,black,red,3,1,3
tokyo-2020,Summer,2020,Japan,Bermuda,BMU,0,English,Christian,N.America,64405,6887147000,6,red,white,red,1,0,0
tokyo-2020,Summer,2020,Japan,Botswana,BWA,600,Other,Other,Asia,2365895,14960291105.9316,3,blue,blue,blue,0,0,1
tokyo-2020,Summer,2020,Japan,Brazil,BRA,8512,Other,Christian,S.America,208660845,1476107231194.11,4,green,green,green,7,6,8
tokyo-2020,Summer,2020,Japan,Bulgaria,BGR,111,Other,Other,Europe,6933654,70368758395.141,5,red,white,red,3,1,2
tokyo-2020,Summer,2020,Japan,Burkina Faso,BFA,NA,NA,NA,NA,21478692,17725010530.7894,NA,NA,NA,NA,0,0,1
tokyo-2020,Summer,2020,Japan,Canada,CAN,9976,English,Christian,N.America,38171901,1655684730000.19,2,red,red,red,7,6,11
tokyo-2020,Summer,2020,Japan,China,CHN,9561,Chinese,Other,NA,1426106083,14687744162801,2,red,red,red,38,32,18
tokyo-2020,Summer,2020,Japan,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6
tokyo-2020,Summer,2020,Japan,Colombia,COL,1139,Spanish,Christian,S.America,50629997,270348342541.465,3,gold,gold,red,0,4,1
tokyo-2020,Summer,2020,Japan,Croatia,HRV,NA,NA,NA,NA,3953957,58221300897.8838,NA,NA,NA,NA,3,3,2
tokyo-2020,Summer,2020,Japan,Cuba,CUB,115,Spanish,Other,N.America,11176349,107351800000,3,blue,blue,blue,7,3,5
tokyo-2020,Summer,2020,Japan,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3
tokyo-2020,Summer,2020,Japan,Côte d'Ivoire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
tokyo-2020,Summer,2020,Japan,Denmark,DNK,43,Other,Christian,Europe,5831530,354762748338.661,2,red,red,red,3,4,4
tokyo-2020,Summer,2020,Japan,Dominican Republic,DOM,NA,NA,NA,NA,11008297,78844656298.1776,NA,NA,NA,NA,0,3,2
tokyo-2020,Summer,2020,Japan,Ecuador,ECU,284,Spanish,Christian,S.America,17546058,95865472000,3,gold,gold,red,2,1,0
tokyo-2020,Summer,2020,Japan,Egypt,NA,1001,Arabic,Muslim,Asia,109315119,NA,4,black,red,black,1,1,4
tokyo-2020,Summer,2020,Japan,Estonia,EST,NA,NA,NA,NA,1329674,31330419851.1487,NA,NA,NA,NA,1,0,1
tokyo-2020,Summer,2020,Japan,Ethiopia,ETH,1222,Other,Christian,Asia,118917671,107657734392.446,3,green,green,red,1,1,2
tokyo-2020,Summer,2020,Japan,Fiji,FJI,18,English,Christian,Oceania,914970,4432466219.87685,7,blue,white,blue,1,0,1
tokyo-2020,Summer,2020,Japan,Finland,FIN,337,Other,Christian,Europe,5529617,271886077382.102,2,white,white,white,0,0,2
tokyo-2020,Summer,2020,Japan,France,FRA,547,French,Christian,Europe,65905273,2647418691598.45,3,white,blue,red,10,12,11
tokyo-2020,Summer,2020,Japan,Georgia,GEO,NA,NA,NA,NA,3795680,16010869215.68,NA,NA,NA,NA,2,5,1
tokyo-2020,Summer,2020,Japan,Germany,DEU,NA,NA,NA,NA,83628711,3887727161914.41,NA,NA,NA,NA,10,11,16
tokyo-2020,Summer,2020,Japan,Ghana,GHA,239,English,Other,Asia,31887801,70043095503.6675,4,red,red,green,0,0,1
tokyo-2020,Summer,2020,Japan,Greece,GRC,132,Other,Christian,Europe,10699370,188480337285.605,2,blue,blue,blue,2,1,1
tokyo-2020,Summer,2020,Japan,Grenada,GRD,0,English,Christian,N.America,116353,1043411111.11111,3,gold,red,red,0,0,1
tokyo-2020,Summer,2020,Japan,"Hong Kong, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3
tokyo-2020,Summer,2020,Japan,Hungary,HUN,93,Other,Other,Europe,9749460,157288955508.176,3,red,red,green,6,7,7
tokyo-2020,Summer,2020,Japan,India,IND,3268,Other,Other,NA,1402617692,2674851578586.86,4,orange,orange,green,1,2,4
tokyo-2020,Summer,2020,Japan,Indonesia,IDN,1904,Other,Muslim,Oceania,274814864,1059054842698.48,2,red,red,white,1,1,3
tokyo-2020,Summer,2020,Japan,Ireland,IRL,70,English,Christian,Europe,4982604,428608687830.239,3,white,green,orange,2,0,2
tokyo-2020,Summer,2020,Japan,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2
tokyo-2020,Summer,2020,Japan,Israel,ISR,21,Other,Other,NA,8800379,413267669231.522,2,white,blue,blue,2,0,2
tokyo-2020,Summer,2020,Japan,Italy,ITA,301,Other,Christian,Europe,59912763,1897461635591.91,3,white,green,red,10,10,20
tokyo-2020,Summer,2020,Japan,Jamaica,JAM,11,English,Christian,N.America,2830746,13812421835.7369,3,green,gold,gold,4,1,4
tokyo-2020,Summer,2020,Japan,Japan,JPN,372,Other,Other,NA,126304536,5055587093501.59,2,white,white,white,27,14,17
tokyo-2020,Summer,2020,Japan,Jordan,JOR,98,Arabic,Muslim,NA,10865231,43700383098.5916,4,black,black,green,0,1,1
tokyo-2020,Summer,2020,Japan,Kazakhstan,KAZ,NA,NA,NA,NA,19482117,171082365861.423,NA,NA,NA,NA,0,0,8
tokyo-2020,Summer,2020,Japan,Kenya,KEN,583,Other,Other,Asia,52217327,100657505750.545,4,red,black,green,4,4,2
tokyo-2020,Summer,2020,Japan,Kosovo,XKX,NA,NA,NA,NA,1751415,7717145217.81247,NA,NA,NA,NA,2,0,0
tokyo-2020,Summer,2020,Japan,Kuwait,KWT,18,Arabic,Muslim,NA,4400146,107512998447.021,4,green,green,red,0,0,1
tokyo-2020,Summer,2020,Japan,Kyrgyzstan,NA,NA,NA,NA,NA,6664142,NA,NA,NA,NA,NA,0,2,1
tokyo-2020,Summer,2020,Japan,Latvia,LVA,NA,NA,NA,NA,1901119,34390910338.9604,NA,NA,NA,NA,1,0,1
tokyo-2020,Summer,2020,Japan,Lithuania,LTU,NA,NA,NA,NA,2795766,56964942999.3651,NA,NA,NA,NA,0,1,0
tokyo-2020,Summer,2020,Japan,Malaysia,MYS,333,Other,Muslim,NA,33889555,337456163961.211,4,red,blue,white,0,1,1
tokyo-2020,Summer,2020,Japan,Mexico,MEX,1973,Spanish,Christian,N.America,126799052,1120832412468.85,4,green,green,red,0,0,4
tokyo-2020,Summer,2020,Japan,Mongolia,MNG,1566,Other,Other,NA,3290788,13312981429.0891,3,red,red,red,0,1,3
tokyo-2020,Summer,2020,Japan,Morocco,MAR,447,Arabic,Muslim,Asia,36584208,121353645057.144,2,red,red,red,1,0,0
tokyo-2020,Summer,2020,Japan,Namibia,NAM,NA,NA,NA,NA,2728763,10583748541.5258,NA,NA,NA,NA,0,1,0
tokyo-2020,Summer,2020,Japan,Netherlands,NLD,41,Other,Christian,Europe,17636732,909793466661.481,3,red,red,blue,10,12,14
tokyo-2020,Summer,2020,Japan,New Zealand,NZL,NA,NA,NA,NA,5069893,212697530897.56,NA,NA,NA,NA,7,6,7
tokyo-2020,Summer,2020,Japan,Nigeria,NGA,925,Other,Muslim,Asia,213996186,432198898467.795,2,green,green,green,0,1,1
tokyo-2020,Summer,2020,Japan,North Macedonia,MKD,NA,NA,NA,NA,1872021,12361036913.8409,NA,NA,NA,NA,0,1,0
tokyo-2020,Summer,2020,Japan,Norway,NOR,324,Other,Christian,Europe,5379274,367633418886.627,3,red,red,red,4,2,2
tokyo-2020,Summer,2020,Japan,Philippines,PHL,300,Other,Christian,Oceania,112081271,361751145451.597,4,blue,blue,red,1,2,1
tokyo-2020,Summer,2020,Japan,Poland,POL,313,Other,Other,Europe,38171005,599442732365.372,2,white,white,red,4,5,5
tokyo-2020,Summer,2020,Japan,Portugal,PRT,92,Other,Christian,Europe,10370519,229031860520.777,5,red,green,red,1,1,2
tokyo-2020,Summer,2020,Japan,Puerto Rico,PRI,NA,NA,NA,NA,3275801,103130900000,NA,NA,NA,NA,1,0,0
tokyo-2020,Summer,2020,Japan,Qatar,QAT,11,Arabic,Muslim,NA,2803373,144411363351.648,2,brown,white,brown,2,0,1
tokyo-2020,Summer,2020,Japan,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,10
tokyo-2020,Summer,2020,Japan,Republic of Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
tokyo-2020,Summer,2020,Japan,Romania,ROU,237,Other,Other,Europe,19392469,251362514349.697,7,red,blue,red,1,3,0
tokyo-2020,Summer,2020,Japan,Russia,NA,NA,NA,NA,NA,146371293,NA,NA,NA,NA,NA,20,28,23
tokyo-2020,Summer,2020,Japan,San Marino,SMR,NA,NA,NA,NA,34796,1541247883.99351,NA,NA,NA,NA,0,1,2
tokyo-2020,Summer,2020,Japan,Saudi Arabia,SAU,NA,NA,NA,NA,30991205,734271200000,NA,NA,NA,NA,0,1,0
tokyo-2020,Summer,2020,Japan,Serbia,SRB,NA,NA,NA,NA,6907817,53356484591.4378,NA,NA,NA,NA,3,1,5
tokyo-2020,Summer,2020,Japan,Slovakia,NA,NA,NA,NA,NA,5455028,NA,NA,NA,NA,NA,1,2,1
tokyo-2020,Summer,2020,Japan,Slovenia,SVN,NA,NA,NA,NA,2102419,53734526854.2289,NA,NA,NA,NA,3,1,1
tokyo-2020,Summer,2020,Japan,South Africa,ZAF,NA,NA,NA,NA,60562374,338291396026.698,NA,NA,NA,NA,1,2,0
tokyo-2020,Summer,2020,Japan,Spain,ESP,505,Spanish,Christian,Europe,47679482,1278128867875.49,2,red,red,red,3,8,6
tokyo-2020,Summer,2020,Japan,Sweden,SWE,450,Other,Christian,Europe,10353680,547054174235.876,2,blue,blue,blue,3,6,0
tokyo-2020,Summer,2020,Japan,Switzerland,CHE,41,German,Christian,Europe,8640582,741999406005.627,2,red,red,red,3,4,6
tokyo-2020,Summer,2020,Japan,Syrian Arab Republic,SYR,NA,NA,NA,NA,NA,11155888304.0023,NA,NA,NA,NA,0,0,1
tokyo-2020,Summer,2020,Japan,Thailand,THA,514,Other,Other,NA,71641484,500461898480.246,3,red,red,red,1,0,1
tokyo-2020,Summer,2020,Japan,Tunisia,TUN,164,Arabic,Muslim,Asia,11974058,42491816475.7118,2,red,red,red,1,1,0
tokyo-2020,Summer,2020,Japan,Turkey,NA,781,Other,Muslim,NA,86091691,NA,2,red,red,red,2,2,9
tokyo-2020,Summer,2020,Japan,Turkmenistan,TKM,NA,NA,NA,NA,6949915,45818000000,NA,NA,NA,NA,0,1,0
tokyo-2020,Summer,2020,Japan,Uganda,UGA,236,Other,Other,Asia,44457149,37600368239.8824,5,gold,black,red,2,1,1
tokyo-2020,Summer,2020,Japan,Ukraine,UKR,NA,NA,NA,NA,44680009,156617722013.342,NA,NA,NA,NA,1,6,12
tokyo-2020,Summer,2020,Japan,United Kingdom,GBR,NA,NA,NA,NA,67351860,2697806592293.86,NA,NA,NA,NA,22,21,22
tokyo-2020,Summer,2020,Japan,United States,USA,NA,NA,NA,NA,339436157,21322950000000,NA,NA,NA,NA,39,41,33
tokyo-2020,Summer,2020,Japan,Uzbekistan,UZB,NA,NA,NA,NA,33586372,60224701296.7885,NA,NA,NA,NA,3,0,2
tokyo-2020,Summer,2020,Japan,Venezuela,NA,912,Spanish,Christian,S.America,28444078,NA,7,red,gold,red,1,3,0
beijing-2022,Winter,2022,China,Australia,AUS,7690,English,Christian,Oceania,26200987,1692956646855.7,3,blue,white,blue,1,2,1
beijing-2022,Winter,2022,China,Austria,AUT,84,German,Christian,Europe,9064679,470941926750.741,2,red,red,red,7,7,4
beijing-2022,Winter,2022,China,Belarus,BLR,NA,NA,NA,NA,9173241,73775179924.603,NA,NA,NA,NA,0,2,0
beijing-2022,Winter,2022,China,Belgium,BEL,31,Other,Christian,Europe,11641813,583613982019.263,3,gold,black,red,1,0,1
beijing-2022,Winter,2022,China,Canada,CAN,9976,English,Christian,N.America,38821260,2161483369422.01,2,red,red,red,4,8,14
beijing-2022,Winter,2022,China,China,CHN,9561,Chinese,Other,NA,1425179562,17881783387000.9,2,red,red,red,9,4,2
beijing-2022,Winter,2022,China,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
beijing-2022,Winter,2022,China,Estonia,EST,NA,NA,NA,NA,1350092,37921480881.5429,NA,NA,NA,NA,0,0,1
beijing-2022,Winter,2022,China,Finland,FIN,337,Other,Christian,Europe,5569299,281887430795.721,2,white,white,white,2,2,4
beijing-2022,Winter,2022,China,France,FRA,547,French,Christian,Europe,66277412,2779092236505.85,3,white,blue,red,5,7,2
beijing-2022,Winter,2022,China,Germany,DEU,NA,NA,NA,NA,84086228,4082469490797.68,NA,NA,NA,NA,12,10,5
beijing-2022,Winter,2022,China,Hungary,HUN,93,Other,Other,Europe,9684306,177006128624.627,3,red,red,green,1,0,2
beijing-2022,Winter,2022,China,Italy,ITA,301,Other,Christian,Europe,59619106,2066972096553.7,3,white,green,red,2,7,8
beijing-2022,Winter,2022,China,Japan,JPN,372,Other,Other,NA,124997586,4256410760723.75,2,white,white,white,3,6,9
beijing-2022,Winter,2022,China,Latvia,LVA,NA,NA,NA,NA,1881058,40422521943.4418,NA,NA,NA,NA,0,0,1
beijing-2022,Winter,2022,China,Netherlands,NLD,41,Other,Christian,Europe,17904422,1009398719033.08,3,red,red,blue,8,5,4
beijing-2022,Winter,2022,China,New Zealand,NZL,NA,NA,NA,NA,5131733,246733522841.353,NA,NA,NA,NA,2,1,0
beijing-2022,Winter,2022,China,Norway,NOR,324,Other,Christian,Europe,5456795,593726965415.619,3,red,red,red,16,8,13
beijing-2022,Winter,2022,China,Poland,POL,313,Other,Other,Europe,38385734,689763329458.441,2,white,white,red,0,0,1
beijing-2022,Winter,2022,China,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2
beijing-2022,Winter,2022,China,Russia,NA,NA,NA,NA,NA,145579890,NA,NA,NA,NA,NA,6,12,14
beijing-2022,Winter,2022,China,Slovakia,NA,NA,NA,NA,NA,5473194,NA,NA,NA,NA,NA,1,0,1
beijing-2022,Winter,2022,China,Slovenia,SVN,NA,NA,NA,NA,2115230,60063475466.3446,NA,NA,NA,NA,2,3,2
beijing-2022,Winter,2022,China,Spain,ESP,505,Spanish,Christian,Europe,47828386,1417800466262.65,2,red,red,red,0,1,0
beijing-2022,Winter,2022,China,Sweden,SWE,450,Other,Christian,Europe,10487333,590409594949.102,2,blue,blue,blue,8,5,5
beijing-2022,Winter,2022,China,Switzerland,CHE,41,German,Christian,Europe,8792180,818426550206.45,2,red,red,red,7,2,5
beijing-2022,Winter,2022,China,Ukraine,UKR,NA,NA,NA,NA,41048767,161989520721.19,NA,NA,NA,NA,0,1,0
beijing-2022,Winter,2022,China,United Kingdom,GBR,NA,NA,NA,NA,68179315,3088839763445.02,NA,NA,NA,NA,1,1,0
beijing-2022,Winter,2022,China,United States,USA,NA,NA,NA,NA,341534041,25744108000000,NA,NA,NA,NA,8,10,7
